name,timestamp_prev,timestamp_curr,lon_prev,lat_prev,lon_curr,lat_curr,delta_lon,delta_lat,event,count,area_km2,tb_min,tb_mean,tb_std,touching_left,touching_right,touching_up,touching_down,dt_horas,timestamp_next,target_delta_lon,target_delta_lat,dt_target_horas,log_area_km2,log_count
42fe45db-edf4-4b0a-b78b-025b479f4d8c,2011-06-20 09:00:00,2011-06-20 10:00:00,-61.02748514655093,3.430294772027202,-61.343215356509475,3.3964907066399603,-0.31573020995854506,-0.03380406538724179,CONTINUITY,3015,48240.0,197.8199920654297,215.6045190713101,7.191217756394283,False,False,False,False,1.0,2011-06-20 11:00:00,-0.2748525111866229,-0.09886196175846562,1.0,10.78396456087112,8.011686729127847
42fe45db-edf4-4b0a-b78b-025b479f4d8c,2011-06-20 10:00:00,2011-06-20 11:00:00,-61.343215356509475,3.3964907066399603,-61.6180678676961,3.2976287448814947,-0.2748525111866229,-0.09886196175846562,CONTINUITY,3380,54080.0,202.62998962402344,216.69110576923077,6.68515435141392,False,False,False,False,1.0,2011-06-20 12:00:00,-0.19105792126529053,-0.04580150354354595,1.0,10.898238201670146,8.125926802707886
42fe45db-edf4-4b0a-b78b-025b479f4d8c,2011-06-20 11:00:00,2011-06-20 12:00:00,-61.6180678676961,3.2976287448814947,-61.80912578896139,3.2518272413379488,-0.19105792126529053,-0.04580150354354595,CONTINUITY,3635,58160.0,206.1199951171875,219.7751031636864,5.993441760612102,False,False,False,False,1.0,2011-06-20 13:00:00,-0.20316872720249535,-0.024833621472716505,1.0,10.970970306007317,8.19863945529737
43c71211-44fc-44c9-b853-aba4528e9e27,2011-06-27 16:00:00,2011-06-27 17:00:00,-51.17199007016365,4.404305632255941,-51.43861266686941,4.382188749810313,-0.2666225967057585,-0.02211688244562815,CONTINUITY,379,6064.0,213.84999084472656,223.0186964050132,3.5042130912080993,False,False,False,False,1.0,2011-06-27 18:00:00,-0.526669884391957,-0.005260825982118078,1.0,8.71028982137815,5.940171252720432
43e7d02e-0e3a-474f-84ba-3faf055b5d7e,2011-06-23 01:00:00,2011-06-23 02:00:00,-62.30875302413404,0.8043047088965458,-62.53556906929492,0.7267554630890729,-0.22681604516088072,-0.07754924580747291,CONTINUITY,519,8304.0,199.3199920654297,212.8093689788054,7.866342405299224,False,False,False,False,1.0,2011-06-23 03:00:00,-0.23028880700754684,0.03883346272136645,1.0,9.024613022047395,6.253828811575473
43e7d02e-0e3a-474f-84ba-3faf055b5d7e,2011-06-23 02:00:00,2011-06-23 03:00:00,-62.53556906929492,0.7267554630890729,-62.76585787630247,0.7655889258104394,-0.23028880700754684,0.03883346272136645,CONTINUITY,761,12176.0,205.26998901367188,216.8386785479632,6.6753348678859625,False,False,False,False,1.0,2011-06-23 04:00:00,-0.06196175827481909,-0.3136072915057859,1.0,9.407304205507007,6.635946555686647
4470da10-da20-4c1a-92ba-1aa4f6b3f221,2011-06-27 05:00:00,2011-06-27 06:00:00,-57.66228646971317,2.445717765455134,-57.876991132063644,2.3981241310280197,-0.2147046623504707,-0.047593634427114395,CONTINUITY,1253,20048.0,205.26998901367188,220.59409916201116,5.665617270136273,False,False,False,False,1.0,2011-06-27 07:00:00,-0.488424790814058,-0.4698678955270472,1.0,9.90593455617918,7.134093721192866
4470da10-da20-4c1a-92ba-1aa4f6b3f221,2011-06-27 08:00:00,2011-06-27 09:00:00,-58.764049997100315,2.1982246297841894,-58.83591141785423,2.053104154689307,-0.07186142075391189,-0.14512047509488246,CONTINUITY,739,11824.0,211.2899932861328,221.13464140730719,5.301046534947184,False,False,False,False,1.0,2011-06-27 10:00:00,-0.19155296313520864,0.05939027539713804,1.0,9.377971213360134,6.606650186198215
4541b424-f0d8-494a-a330-8f844c6a42c2,2011-06-28 00:00:00,2011-06-28 01:00:00,-61.871001188579484,4.283254887266145,-62.08991236474666,4.259257884972174,-0.21891117616717537,-0.023997002293971725,CONTINUITY,1940,31040.0,196.25999450683594,212.97699742268043,7.222717301023122,False,False,False,False,1.0,2011-06-28 02:00:00,-0.33520692411417485,-0.09712699084734577,1.0,10.34306419027306,7.57095858316901
4541b424-f0d8-494a-a330-8f844c6a42c2,2011-06-28 01:00:00,2011-06-28 02:00:00,-62.08991236474666,4.259257884972174,-62.425119288860834,4.162130894124828,-0.33520692411417485,-0.09712699084734577,CONTINUITY,2638,42208.0,196.7899932861328,213.4751705837756,6.631911880796699,False,False,False,False,1.0,2011-06-28 03:00:00,-0.31345440589142726,-0.06487088392989993,1.0,10.650388747427439,7.878155336503324
4541b424-f0d8-494a-a330-8f844c6a42c2,2011-06-28 02:00:00,2011-06-28 03:00:00,-62.425119288860834,4.162130894124828,-62.73857369475226,4.097260010194928,-0.31345440589142726,-0.06487088392989993,CONTINUITY,3141,50256.0,201.239990234375,213.32211079274117,6.604346017561052,False,False,False,False,1.0,2011-06-28 04:00:00,-0.2833312310449685,-0.0990393685835893,1.0,10.82490511970208,8.052614818815567
4541b424-f0d8-494a-a330-8f844c6a42c2,2011-06-28 03:00:00,2011-06-28 04:00:00,-62.73857369475226,4.097260010194928,-63.02190492579723,3.9982206416113386,-0.2833312310449685,-0.0990393685835893,CONTINUITY,3802,60832.0,200.76998901367188,215.8216070489216,7.318283192446122,False,False,False,False,1.0,2011-06-28 05:00:00,-0.3655375956281688,0.023027213340402586,1.0,11.015887683869506,8.24354550792826
4541b424-f0d8-494a-a330-8f844c6a42c2,2011-06-28 04:00:00,2011-06-28 05:00:00,-63.02190492579723,3.9982206416113386,-63.3874425214254,4.021247854951741,-0.3655375956281688,0.023027213340402586,CONTINUITY,3624,57984.0,201.70999145507812,215.50215576710818,7.3628231260848604,False,False,False,False,1.0,2011-06-28 06:00:00,-0.24036381343231028,-0.028319463712969117,1.0,10.967939635390804,8.195609567288775
4541b424-f0d8-494a-a330-8f844c6a42c2,2011-06-28 05:00:00,2011-06-28 06:00:00,-63.3874425214254,4.021247854951741,-63.62780633485771,3.992928391238772,-0.24036381343231028,-0.028319463712969117,CONTINUITY,3475,55600.0,204.83999633789062,216.6144964028777,6.6747560536993475,False,False,False,False,1.0,2011-06-28 07:00:00,-0.24210546995348636,-0.13151231840577982,1.0,10.925956465688445,8.153637486385282
4541b424-f0d8-494a-a330-8f844c6a42c2,2011-06-28 06:00:00,2011-06-28 07:00:00,-63.62780633485771,3.992928391238772,-63.869911804811196,3.8614160728329923,-0.24210546995348636,-0.13151231840577982,CONTINUITY,3187,50992.0,204.83999633789062,218.51366881079386,5.149720127401669,False,False,False,False,1.0,2011-06-28 08:00:00,-0.21062311374377884,-0.03331436041097868,1.0,10.839443647384186,8.067149039910106
45596574-da13-4adc-b421-6e0e89f2141e,2011-06-12 08:00:00,2011-06-12 09:00:00,-62.516265054870594,0.9887081058715184,-62.89525563704294,1.1458620361080443,-0.3789905821723494,0.1571539302365259,CONTINUITY,331,5296.0,202.62998962402344,214.4919750755287,7.418171496653008,False,False,False,False,1.0,2011-06-12 10:00:00,-0.08499201990244387,0.024629745751946652,1.0,8.574895901544526,5.805134968916488
