name,timestamp_prev,timestamp_curr,lon_prev,lat_prev,lon_curr,lat_curr,delta_lon,delta_lat,event,count,area_km2,tb_min,tb_mean,tb_std,touching_left,touching_right,touching_up,touching_down,dt_horas
04196123-1c25-4038-b780-2a9df0f9bb98,2011-06-07 01:00:00,2011-06-07 02:00:00,-63.454370797310276,-1.1472091377813884,-63.7609720654579,-1.5170919013338429,-0.3066012681476238,-0.3698827635524544,CONTINUITY,718,11488.0,219.26998901367188,225.7218401810585,2.382844461069028,False,False,False,False,1.0
120e6d5a-21e3-4ea1-82ee-e294fd461359,2011-06-07 01:00:00,2011-06-07 02:00:00,-48.796719965363344,-2.529490354739925,-49.24686260548468,-2.5370081046772768,-0.4501426401213351,-0.00751774993735177,CONTINUITY,1843,29488.0,196.25999450683594,212.8772721106891,8.068588616027743,False,False,False,False,1.0
034fabe7-c1be-4332-a1cc-8ed830bae0b9,2011-06-07 02:00:00,2011-06-07 03:00:00,-58.42245705954453,3.634471605935106,-58.57352070762569,3.37661930514429,-0.15106364808116268,-0.257852300790816,CONTINUITY,3691,59056.0,199.80999755859375,215.56288946085073,8.60457062772644,False,False,False,False,1.0
a69ebd19-fa75-40ae-9ad8-31f43bb2a78d,2011-06-07 02:00:00,2011-06-07 03:00:00,-66.87991192834508,-0.5015751266949725,-66.96152967948669,-0.6736917917929458,-0.08161775114160719,-0.1721166650979733,CONTINUITY,483,7728.0,210.52999877929688,222.44851513975155,4.871472645279357,False,False,False,False,1.0
120e6d5a-21e3-4ea1-82ee-e294fd461359,2011-06-07 02:00:00,2011-06-07 03:00:00,-49.24686260548468,-2.5370081046772768,-49.497177726926,-2.6876477755653934,-0.25031512144131796,-0.15063967088811658,CONTINUITY,2185,34960.0,199.80999755859375,215.62274027459955,6.479942930511101,False,False,False,False,1.0
07b7ae53-cf75-4328-a998-6a7b4d2cb3d2,2011-06-07 03:00:00,2011-06-07 04:00:00,-53.639579648945514,3.1329916962371893,-53.92609114690898,2.9173118944547514,-0.28651149796346687,-0.21567980178243795,CONTINUITY,270,4320.0,212.02999877929688,220.4689236111111,4.121567346806641,False,False,False,False,1.0
034fabe7-c1be-4332-a1cc-8ed830bae0b9,2011-06-07 03:00:00,2011-06-07 04:00:00,-58.57352070762569,3.37661930514429,-58.66032990668761,2.9606671833477267,-0.08680919906191775,-0.4159521217965634,CONTINUITY,3349,53584.0,203.0800018310547,216.15859211704986,6.5063066305968675,False,False,False,False,1.0
35d3910e-fb27-4034-a108-9ec99dc3ee76,2011-06-07 03:00:00,2011-06-07 04:00:00,-54.35696099642594,1.3627552511796885,-54.48236538776277,1.20533657716946,-0.12540439133682924,-0.15741867401022858,CONTINUITY,212,3392.0,221.1699981689453,225.8486328125,2.196737196300409,False,False,False,False,1.0
a69ebd19-fa75-40ae-9ad8-31f43bb2a78d,2011-06-07 03:00:00,2011-06-07 04:00:00,-66.96152967948669,-0.6736917917929458,-67.10963191088791,-0.8183994631996395,-0.14810223140122503,-0.14470767140669372,CONTINUITY,647,10352.0,209.75999450683594,222.17119880216384,4.790490048807032,False,False,False,False,1.0
120e6d5a-21e3-4ea1-82ee-e294fd461359,2011-06-07 03:00:00,2011-06-07 04:00:00,-49.497177726926,-2.6876477755653934,-49.73442100655955,-3.1478935110324335,-0.23724327963355307,-0.4602457354670402,CONTINUITY,2616,41856.0,199.3199920654297,219.74720470183487,5.096512408304161,False,False,False,False,1.0
e87e0011-46b2-49d9-a8f5-91225ac1c64b,2011-06-07 04:00:00,2011-06-07 05:00:00,-70.47203595335078,5.119636754223223,-70.58542687787593,5.0838613615683705,-0.11339092452514876,-0.035775392654852745,CONTINUITY,314,5024.0,219.9099884033203,224.92301950636943,2.5329133089500555,False,False,True,False,1.0
07b7ae53-cf75-4328-a998-6a7b4d2cb3d2,2011-06-07 04:00:00,2011-06-07 05:00:00,-53.92609114690898,2.9173118944547514,-54.108745447035396,2.9284005172316845,-0.1826543001264156,0.011088622776933121,CONTINUITY,330,5280.0,212.76998901367188,222.5547111742424,4.152775998726721,False,False,False,False,1.0
034fabe7-c1be-4332-a1cc-8ed830bae0b9,2011-06-07 04:00:00,2011-06-07 05:00:00,-58.66032990668761,2.9606671833477267,-58.904431916215074,2.7225605872503267,-0.24410200952746663,-0.23810659609740004,CONTINUITY,2811,44976.0,198.8300018310547,218.97356367840626,6.1497080924571055,False,False,False,False,1.0
b46d2618-5e8b-42f0-b048-6a226ef86b8a,2011-06-07 04:00:00,2011-06-07 05:00:00,-55.547972636339246,1.0954545454545452,-55.75355262277688,0.9381693224146401,-0.20557998643763398,-0.1572852230399051,CONTINUITY,778,12448.0,207.76998901367188,218.8596160025707,4.513487293593761,False,False,False,False,1.0
a69ebd19-fa75-40ae-9ad8-31f43bb2a78d,2011-06-07 04:00:00,2011-06-07 05:00:00,-67.10963191088791,-0.8183994631996395,-67.28218131995446,-0.8742087877279501,-0.1725494090665478,-0.055809324528310555,CONTINUITY,615,9840.0,217.63999938964844,224.82779471544714,2.817307493138525,False,False,False,False,1.0
120e6d5a-21e3-4ea1-82ee-e294fd461359,2011-06-07 04:00:00,2011-06-07 05:00:00,-49.73442100655955,-3.1478935110324335,-49.93203397714788,-3.5902535949854566,-0.19761297058833094,-0.44236008395302306,CONTINUITY,2219,35504.0,201.239990234375,220.32171022983326,6.504166687199587,False,False,False,False,1.0
07b7ae53-cf75-4328-a998-6a7b4d2cb3d2,2011-06-07 05:00:00,2011-06-07 06:00:00,-54.108745447035396,2.9284005172316845,-54.31934782273365,3.012915418902378,-0.2106023756982509,0.08451490167069364,CONTINUITY,241,3856.0,216.63999938964844,224.04731262966806,2.9313055393824015,False,False,False,False,1.0
034fabe7-c1be-4332-a1cc-8ed830bae0b9,2011-06-07 05:00:00,2011-06-07 06:00:00,-58.904431916215074,2.7225605872503267,-59.07341668362029,2.5071636252872915,-0.16898476740521318,-0.21539696196303515,CONTINUITY,2010,32160.0,206.5399932861328,219.41592039800994,6.0722322335518735,False,False,False,False,1.0
b46d2618-5e8b-42f0-b048-6a226ef86b8a,2011-06-07 05:00:00,2011-06-07 06:00:00,-55.75355262277688,0.9381693224146401,-55.95581629491946,0.744817590045422,-0.20226367214257834,-0.1933517323692181,CONTINUITY,928,14848.0,209.3699951171875,220.54397898706895,4.592966267777908,False,False,False,False,1.0
a69ebd19-fa75-40ae-9ad8-31f43bb2a78d,2011-06-07 05:00:00,2011-06-07 06:00:00,-67.28218131995446,-0.8742087877279501,-67.45771988504279,-0.9913418281680622,-0.1755385650883312,-0.11713304044011208,CONTINUITY,379,6064.0,219.58999633789062,226.62300049472296,2.5179022462512335,False,False,False,False,1.0
120e6d5a-21e3-4ea1-82ee-e294fd461359,2011-06-07 05:00:00,2011-06-07 06:00:00,-49.93203397714788,-3.5902535949854566,-50.02473455305295,-4.0426007393553025,-0.09270057590507008,-0.4523471443698459,CONTINUITY,1479,23664.0,204.83999633789062,219.0032750169033,6.051905026252219,False,False,False,False,1.0
eadc5044-0afe-4e15-839a-526b2c36b498,2011-06-07 06:00:00,2011-06-07 07:00:00,-70.29522158148006,4.3668349318525985,-70.69091874668082,4.201518045641901,-0.39569716520075815,-0.1653168862106975,CONTINUITY,203,3248.0,219.9099884033203,225.11668719211823,2.739667536692816,False,False,False,False,1.0
07b7ae53-cf75-4328-a998-6a7b4d2cb3d2,2011-06-07 06:00:00,2011-06-07 07:00:00,-54.31934782273365,3.012915418902378,-54.66271316457188,3.4349765880378116,-0.3433653418382363,0.42206116913543346,CONTINUITY,231,3696.0,212.39999389648438,222.15969967532467,5.344006195879499,False,False,False,False,1.0
034fabe7-c1be-4332-a1cc-8ed830bae0b9,2011-06-07 06:00:00,2011-06-07 07:00:00,-59.07341668362029,2.5071636252872915,-59.1018898680302,2.48016871725915,-0.028473184409911312,-0.02699490802814175,CONTINUITY,1417,22672.0,211.6599884033203,221.06638143966126,5.101148301439158,False,False,False,False,1.0
b46d2618-5e8b-42f0-b048-6a226ef86b8a,2011-06-07 06:00:00,2011-06-07 07:00:00,-55.95581629491946,0.744817590045422,-56.15200883284647,0.6736513691170889,-0.1961925379270113,-0.07116622092833313,CONTINUITY,1046,16736.0,210.13999938964844,222.2723619741874,4.023445979710776,False,False,False,False,1.0
a69ebd19-fa75-40ae-9ad8-31f43bb2a78d,2011-06-07 06:00:00,2011-06-07 07:00:00,-67.45771988504279,-0.9913418281680622,-67.73239034336086,-1.255819155515204,-0.27467045831807013,-0.2644773273471419,CONTINUITY,282,4512.0,218.29998779296875,226.001094304078,2.206093608148718,False,False,False,False,1.0
120e6d5a-21e3-4ea1-82ee-e294fd461359,2011-06-07 06:00:00,2011-06-07 07:00:00,-50.02473455305295,-4.0426007393553025,-50.232366987144054,-4.182601866078401,-0.20763243409110288,-0.1400011267230985,CONTINUITY,1513,24208.0,203.97000122070312,220.72517349636485,4.573786883552454,False,False,False,False,1.0
034fabe7-c1be-4332-a1cc-8ed830bae0b9,2011-06-07 07:00:00,2011-06-07 08:00:00,-59.1018898680302,2.48016871725915,-59.38076685877611,2.3677997111712976,-0.2788769907459141,-0.11236900608785216,CONTINUITY,1083,17328.0,215.9499969482422,224.0750807940905,3.393596833115855,False,False,False,False,1.0
b46d2618-5e8b-42f0-b048-6a226ef86b8a,2011-06-07 07:00:00,2011-06-07 08:00:00,-56.15200883284647,0.6736513691170889,-56.325472428748455,0.5229667807561902,-0.17346359590198546,-0.1506845883608987,CONTINUITY,928,14848.0,215.9499969482422,224.54088092672413,3.3313505740307163,False,False,False,False,1.0
120e6d5a-21e3-4ea1-82ee-e294fd461359,2011-06-07 07:00:00,2011-06-07 08:00:00,-50.232366987144054,-4.182601866078401,-50.53813882317602,-4.334929161747345,-0.30577183603196545,-0.1523272956689441,CONTINUITY,1320,21120.0,209.3699951171875,223.25544507575756,4.04402555107818,False,False,False,False,1.0
2380b737-5f45-418b-a0ef-31bd1e2c3052,2011-06-07 10:00:00,2011-06-07 11:00:00,-47.12659039740299,4.905292142465178,-47.84134674677146,4.863437645631283,-0.7147563493684643,-0.04185449683389475,CONTINUITY,211,3376.0,217.63999938964844,224.2107153436019,2.910242674262494,False,False,True,False,1.0
12848fdb-3c17-4663-aadd-112e233fc58a,2011-06-07 10:00:00,2011-06-07 11:00:00,-72.1061522195575,4.391951547122883,-72.39866708984852,4.14929874848131,-0.292514870291015,-0.24265279864157296,CONTINUITY,2202,35232.0,203.52999877929688,220.24455040871933,5.073722316042731,False,False,True,False,1.0
9435f81b-d68a-4f11-bd7f-1e1a39477034,2011-06-07 10:00:00,2011-06-07 11:00:00,-60.39607975667451,2.1207827103483154,-60.668200448869584,2.17665062210517,-0.27212069219507384,0.05586791175685457,CONTINUITY,429,6864.0,220.22999572753906,225.63301282051282,2.3870360394617043,False,False,False,False,1.0
12848fdb-3c17-4663-aadd-112e233fc58a,2011-06-07 11:00:00,2011-06-07 12:00:00,-72.39866708984852,4.14929874848131,-72.57916371517942,3.8927542112416056,-0.18049662533090327,-0.25654453723970416,CONTINUITY,1989,31824.0,211.2899932861328,222.7106743338361,3.7917137625403723,False,False,False,False,1.0
12848fdb-3c17-4663-aadd-112e233fc58a,2011-06-07 12:00:00,2011-06-07 13:00:00,-72.57916371517942,3.8927542112416056,-72.66416532254851,3.648082449563103,-0.08500160736909379,-0.2446717616785028,CONTINUITY,1399,22384.0,214.9199981689453,225.6606504646176,3.046361668450573,False,False,False,False,1.0
12848fdb-3c17-4663-aadd-112e233fc58a,2011-06-07 13:00:00,2011-06-07 14:00:00,-72.66416532254851,3.648082449563103,-73.23825579336946,3.271714569246605,-0.5740904708209484,-0.3763678803164976,CONTINUITY,301,4816.0,218.9499969482422,225.8723006644518,2.7727471466725424,False,False,False,False,1.0
909b3ca2-a121-4b62-a306-d9798f5aa965,2011-06-07 15:00:00,2011-06-07 16:00:00,-53.63520494375514,-5.0988482760282405,-53.81864630662261,-4.986171021438879,-0.1834413628674696,0.11267725458936173,CONTINUITY,576,9216.0,213.5,222.24970160590277,3.6072358185754028,False,False,False,False,1.0
05a9ff93-7c3f-4a88-90f4-bee5cc7ee728,2011-06-07 16:00:00,2011-06-07 17:00:00,-45.98970458618325,-1.9855638175098231,-46.172142136070605,-2.006214844199089,-0.1824375498873536,-0.02065102668926566,CONTINUITY,1759,28144.0,199.80999755859375,215.31560901080158,5.868850669393022,False,True,False,False,1.0
909b3ca2-a121-4b62-a306-d9798f5aa965,2011-06-07 16:00:00,2011-06-07 17:00:00,-53.81864630662261,-4.986171021438879,-53.99784436516055,-5.039756197781125,-0.17919805853794202,-0.05358517634224658,CONTINUITY,745,11920.0,215.61000061035156,224.64534395973155,3.0709489093623583,False,False,False,False,1.0
05a9ff93-7c3f-4a88-90f4-bee5cc7ee728,2011-06-07 17:00:00,2011-06-07 18:00:00,-46.172142136070605,-2.006214844199089,-46.46612312612821,-1.927575644123754,-0.29398099005760514,0.07863920007533487,CONTINUITY,2671,42736.0,202.62998962402344,216.40691688506178,5.990120279179308,False,True,False,False,1.0
909b3ca2-a121-4b62-a306-d9798f5aa965,2011-06-07 17:00:00,2011-06-07 18:00:00,-53.99784436516055,-5.039756197781125,-53.96694289549769,-4.797897340754481,0.03090146966286511,0.241858857026644,CONTINUITY,192,3072.0,221.7899932861328,226.15445963541666,1.904628557859623,False,False,False,False,1.0
f2eb4e8a-4a29-404e-b95c-1521f891fa57,2011-06-07 17:00:00,2011-06-07 18:00:00,-58.515941071182674,-7.1490125747268545,-58.77839214992068,-7.110748195382046,-0.2624510787380032,0.03826437934480875,CONTINUITY,357,5712.0,210.9099884033203,224.14012167366946,3.425773235958597,False,False,False,False,1.0
b06a7be5-66bd-4437-acde-30218f95492b,2011-06-07 20:00:00,2011-06-07 21:00:00,-52.86015383413154,3.7050737936452234,-53.15187422552662,3.3551716141001844,-0.29172039139508144,-0.349902179545039,CONTINUITY,464,7424.0,212.02999877929688,222.09738685344828,4.658221244737539,False,False,False,False,1.0
1098aef4-5066-4aef-b0f4-8fc8aad9206d,2011-06-07 20:00:00,2011-06-07 21:00:00,-69.08576499423363,2.880122586927876,-69.18455768661384,3.3156891149305836,-0.09879269238021493,0.43556652800270745,CONTINUITY,2938,47008.0,201.70999145507812,221.1665673927842,5.843144698718308,False,False,False,False,1.0
069a5c3a-6688-4e0f-a50b-5636d3b051a1,2011-06-07 20:00:00,2011-06-07 21:00:00,-65.09190604934099,-2.466668915500083,-65.309650494746,-2.516046472404068,-0.21774444540500326,-0.04937755690398493,CONTINUITY,473,7568.0,208.17999267578125,222.75810980443975,6.223265089248725,False,False,False,False,1.0
6602d36e-505e-4cb5-83ce-a3aeb2c610cd,2011-06-07 20:00:00,2011-06-07 21:00:00,-53.81167362894262,-2.4955473098330243,-54.12607541157729,-2.615804399681951,-0.31440178263466834,-0.12025708984892658,CONTINUITY,280,4480.0,212.39999389648438,220.394921875,4.550135396650935,False,False,False,False,1.0
05a9ff93-7c3f-4a88-90f4-bee5cc7ee728,2011-06-07 20:00:00,2011-06-07 21:00:00,-47.39107743266885,-1.6842399077935115,-48.12129572145805,-1.5964045248609786,-0.7302182887891959,0.0878353829325329,CONTINUITY,2982,47712.0,198.8300018310547,213.94613514419854,8.340356435602828,False,False,False,False,1.0
18dc57a2-e0bd-4458-b962-e1649da95c7f,2011-06-07 20:00:00,2011-06-07 21:00:00,-51.679593034631196,-3.59587149692413,-51.794763900972875,-3.7768057474440457,-0.11517086634167839,-0.18093425051991563,CONTINUITY,235,3760.0,210.13999938964844,220.12940492021278,5.059129013525662,False,False,False,False,1.0
fdd5bc32-166f-4d22-bc9f-8f2c19345300,2011-06-07 20:00:00,2011-06-07 21:00:00,-61.404041649782435,-4.362262043981746,-61.56968800482688,-4.399120923952639,-0.16564635504444425,-0.0368588799708931,CONTINUITY,191,3056.0,215.25999450683594,223.33528304973822,4.234447761193122,False,False,False,False,1.0
da7f40d9-594c-4c16-bcee-d38c53bf784c,2011-06-07 20:00:00,2011-06-07 21:00:00,-55.03561122784331,-4.032027425990159,-55.212282907188786,-4.151972610046179,-0.17667167934547479,-0.11994518405601973,CONTINUITY,967,15472.0,212.39999389648438,220.83576783867633,4.183475686449373,False,False,False,False,1.0
425d717f-de4c-41fd-bd07-76c2ff753180,2011-06-07 20:00:00,2011-06-07 21:00:00,-65.52325197554187,-4.343589373156119,-65.66295482708121,-5.114904705683924,-0.13970285153934014,-0.7713153325278048,CONTINUITY,220,3520.0,201.70999145507812,220.01285511363636,7.324621201163077,False,False,False,False,1.0
e66a8c88-b8bb-4677-a069-9545321cad3d,2011-06-07 20:00:00,2011-06-07 21:00:00,-64.92591961013909,-5.052652153438523,-64.8191007892411,-5.15724260378638,0.10681882089798478,-0.10459045034785674,CONTINUITY,279,4464.0,215.9499969482422,224.8431199596774,3.2111921574236932,False,False,False,False,1.0
a2d53748-8e4f-452e-a5e8-06fef47ac8a8,2011-06-07 20:00:00,2011-06-07 21:00:00,-65.32401446691047,-6.242233685787696,-65.22351929839002,-6.731557688489684,0.10049516852045315,-0.4893240027019887,CONTINUITY,271,4336.0,211.6599884033203,223.00523235701107,5.302974274890669,False,False,False,False,1.0
a95fffea-51b2-43a8-a207-32f7f845d1bb,2011-06-08 00:00:00,2011-06-08 01:00:00,-70.8592369954388,4.709816553847577,-71.107728678805,4.582055509662392,-0.24849168336619698,-0.12776104418518486,CONTINUITY,1096,17536.0,197.8199920654297,217.94569742244525,9.047920472899232,False,False,True,False,1.0
252a9738-06dd-483f-a0b9-5b88031691db,2011-06-08 00:00:00,2011-06-08 01:00:00,-62.22551043559997,4.632460066521581,-62.38094611793013,4.589417910764726,-0.15543568233015748,-0.043042155756855216,CONTINUITY,961,15376.0,208.17999267578125,221.92524063475545,4.8659361139972095,False,False,True,False,1.0
1098aef4-5066-4aef-b0f4-8fc8aad9206d,2011-06-08 00:00:00,2011-06-08 01:00:00,-69.51053774716866,3.7283415022830892,-69.79419580622681,3.7163276176948052,-0.2836580590581548,-0.012013884588284007,CONTINUITY,1024,16384.0,202.1699981689453,222.27493286132812,5.853453761526852,False,False,False,False,1.0
f588914e-b28f-488d-91d7-05d8af2519ed,2011-06-08 00:00:00,2011-06-08 01:00:00,-57.92636889011539,3.280524341534946,-58.16297949034162,3.547659011307826,-0.23661060022622848,0.26713466977288025,CONTINUITY,1043,16688.0,203.97000122070312,219.00281639501438,5.763156881827632,False,False,False,False,1.0
5a7dc6bf-a95a-45a7-8ee3-5f82ad45856a,2011-06-08 00:00:00,2011-06-08 01:00:00,-70.71450098445486,1.9238716032215095,-70.96658917712512,1.9271329487950728,-0.25208819267025717,0.003261345573563279,CONTINUITY,1468,23488.0,198.8300018310547,220.78765752724794,6.337953439668344,False,False,False,False,1.0
66025ae4-9b83-4d05-bcaa-a0b035cdf7d4,2011-06-08 00:00:00,2011-06-08 01:00:00,-72.41564700827554,0.06161326111074914,-72.58186864014793,-0.23540235369229584,-0.16622163187238925,-0.297015614803045,CONTINUITY,1081,17296.0,204.83999633789062,221.1348144079556,6.579778479447075,False,False,False,False,1.0
05a9ff93-7c3f-4a88-90f4-bee5cc7ee728,2011-06-08 00:00:00,2011-06-08 01:00:00,-49.51926086453416,-1.641269859959149,-50.01794355257418,-1.530481649236637,-0.49868268804002014,0.11078821072251199,CONTINUITY,2148,34368.0,214.20999145507812,223.18389199255122,3.362216839514825,False,False,False,False,1.0
1131a749-3b5a-4ef5-8bae-2684023e7248,2011-06-08 00:00:00,2011-06-08 01:00:00,-51.94972648611247,-1.797386851419538,-52.36564100267239,-1.7006925661830983,-0.41591451655992273,0.09669428523643964,CONTINUITY,996,15936.0,199.3199920654297,221.7770143072289,5.0060262735014485,False,False,False,False,1.0
252a9738-06dd-483f-a0b9-5b88031691db,2011-06-08 01:00:00,2011-06-08 02:00:00,-62.38094611793013,4.589417910764726,-62.57472243029929,4.651025516589613,-0.1937763123691596,0.06160760582488667,CONTINUITY,799,12784.0,214.20999145507812,222.01494055068835,4.094434885359948,False,False,True,False,1.0
1098aef4-5066-4aef-b0f4-8fc8aad9206d,2011-06-08 01:00:00,2011-06-08 02:00:00,-69.79419580622681,3.7163276176948052,-70.62868534388183,3.202419382592838,-0.834489537655017,-0.513908235101967,CONTINUITY,593,9488.0,204.4099884033203,219.44385012647555,6.487357427039806,False,False,False,False,1.0
f588914e-b28f-488d-91d7-05d8af2519ed,2011-06-08 01:00:00,2011-06-08 02:00:00,-58.16297949034162,3.547659011307826,-58.48042594193847,3.5520041200613615,-0.3174464515968509,0.004345108753535332,CONTINUITY,1178,18848.0,208.5800018310547,222.24628607809848,5.154920110967019,False,False,False,False,1.0
5a7dc6bf-a95a-45a7-8ee3-5f82ad45856a,2011-06-08 01:00:00,2011-06-08 02:00:00,-70.96658917712512,1.9271329487950728,-71.12871316027585,1.8285265361741347,-0.16212398315073528,-0.09860641262093806,CONTINUITY,934,14944.0,204.4099884033203,221.19994646680942,6.10597216552875,False,False,False,False,1.0
c022c748-527e-4dea-a3ef-689107f95c89,2011-06-08 01:00:00,2011-06-08 02:00:00,-53.800058313288105,0.20502701080432195,-54.1052028924129,0.22996218970902507,-0.30514457912479287,0.02493517890470312,CONTINUITY,395,6320.0,218.62998962402344,224.8515625,2.704574619087306,False,False,False,False,1.0
66025ae4-9b83-4d05-bcaa-a0b035cdf7d4,2011-06-08 01:00:00,2011-06-08 02:00:00,-72.58186864014793,-0.23540235369229584,-72.60244967384442,-0.30804949767213796,-0.02058103369648734,-0.07264714397984212,CONTINUITY,424,6784.0,207.36000061035156,224.02723319575472,5.118924698854483,False,False,False,False,1.0
1131a749-3b5a-4ef5-8bae-2684023e7248,2011-06-08 01:00:00,2011-06-08 02:00:00,-52.36564100267239,-1.7006925661830983,-52.74076003614455,-1.4421379434952533,-0.3751190334721599,0.258554622687845,CONTINUITY,842,13472.0,207.76998901367188,222.99413598574822,4.516798679998425,False,False,False,False,1.0
252a9738-06dd-483f-a0b9-5b88031691db,2011-06-08 02:00:00,2011-06-08 03:00:00,-62.57472243029929,4.651025516589613,-62.877474536827194,4.492284718765557,-0.30275210652790463,-0.1587407978240556,CONTINUITY,410,6560.0,217.63999938964844,225.92934451219512,2.566065718385879,False,False,False,False,1.0
a95fffea-51b2-43a8-a207-32f7f845d1bb,2011-06-08 02:00:00,2011-06-08 03:00:00,-71.63939923261823,4.5883456646623575,-71.86067422870403,4.413068212575606,-0.22127499608579626,-0.1752774520867515,CONTINUITY,2262,36192.0,196.7899932861328,213.8951425729443,7.962384768464334,False,False,True,False,1.0
1098aef4-5066-4aef-b0f4-8fc8aad9206d,2011-06-08 02:00:00,2011-06-08 03:00:00,-70.62868534388183,3.202419382592838,-70.75402423912715,3.0547177097002884,-0.12533889524532071,-0.14770167289254976,CONTINUITY,615,9840.0,205.6999969482422,221.6807418699187,4.182130241092623,False,False,False,False,1.0
81200a1d-c0a3-4314-952c-aadc1e9c035c,2011-06-08 02:00:00,2011-06-08 03:00:00,-72.89677242730757,1.465006687664495,-73.15123491368337,1.4032459907998076,-0.25446248637580027,-0.061760696864687326,CONTINUITY,730,11680.0,204.83999633789062,220.5097602739726,6.555594267805442,False,False,False,False,1.0
